sample_id,exposure_step,pressure_pa,el_image_filename,el_image_path,el_capture_datetime,el_note,module_id,cell_technology,number_busbars,cells_per_string,module_area_cm2,cell_area_cm2,nameplate_pmp_w,nameplate_voc_v,nameplate_isc_a,nameplate_vmp_v,nameplate_imp_a,iv_isc_a,iv_voc_v,iv_imp_a,iv_vmp_v,iv_pmp_w,iv_ff_percent,iv_efficiency_percent,iv_rsh_ohm,iv_rs_ohm,iv_measured_temperature_c,iv_measurement_datetime,pmp_normalized,power_loss_percent,iv_match_type,iv_n_candidates
609K3ZH1A4NA,22,4200,20170712_131657_609K3ZH1A4NA_4200Pa_s_A_V.png,images/01_input/609K3ZH1A4NA/20170712_131657_609K3ZH1A4NA_4200Pa_s_A_V.png,2017-07-12 13:16:57,,F1707-0006,PERC,12,60,16400,243.36,320.0,40.9,10.05,33.6,9.53,9.955807,40.773772,9.424441,33.701926,317.621826,78.244345,19.367184,10944.10452,0.237091,28.020144,2017-07-12 13:16:00,0.989255045804765,1.0744954195235024,sinton_results_nearest_time,3
609K3ZH1A4NA,23,4400,20170712_133004_609K3ZH1A4NA_4400Pa_s_A_V.png,images/01_input/609K3ZH1A4NA/20170712_133004_609K3ZH1A4NA_4400Pa_s_A_V.png,2017-07-12 13:30:04,,F1707-0006,PERC,12,60,16400,243.36,320.0,40.9,10.05,33.6,9.53,9.953426,40.833881,9.416925,33.667356,317.04298,78.005441,19.331889,11461.75639,0.250466,27.734472,2017-07-12 13:29:00,0.9874521900833704,1.2547809916629626,sinton_results_exact_1to1,1
609K3ZH1A4NA,24,4600,20170712_133250_609K3ZH1A4NA_4600Pa_s_A_V.png,images/01_input/609K3ZH1A4NA/20170712_133250_609K3ZH1A4NA_4600Pa_s_A_V.png,2017-07-12 13:32:50,,F1707-0006,PERC,12,60,16400,243.36,320.0,40.9,10.05,33.6,9.53,9.942571,40.727738,9.401195,33.654998,316.397198,78.134643,19.292512,10696.92022,0.24286,27.661681,2017-07-12 13:32:00,0.9854408575813342,1.455914241866585,sinton_results_exact_1to1,1
609K3ZH1A4NA,25,4800,20170712_133430_609K3ZH1A4NA_4800Pa_s_A_V.png,images/01_input/609K3ZH1A4NA/20170712_133430_609K3ZH1A4NA_4800Pa_s_A_V.png,2017-07-12 13:34:30,,F1707-0006,PERC,12,60,16400,243.36,320.0,40.9,10.05,33.6,9.53,9.954089,40.67685,9.399409,33.616619,315.976345,78.037928,19.26685,10743.1762,0.245994,27.783839,2017-07-12 13:34:00,0.9841300819364888,1.5869918063511124,sinton_results_nearest_time,2
609K3ZH1A4NA,26,5000,20170712_140657_609K3ZH1A4NA_5000Pa_s_A_V.png,images/01_input/609K3ZH1A4NA/20170712_140657_609K3ZH1A4NA_5000Pa_s_A_V.png,2017-07-12 14:06:57,,F1707-0006,PERC,12,60,16400,243.36,320.0,40.9,10.05,33.6,9.53,9.939317,40.898109,9.354073,33.71055,315.330949,77.57233,19.227497,10436.2127,0.267103,26.34632,2017-07-12 14:06:00,0.9821199516580292,1.788004834197077,sinton_results_exact_1to1,1
609K3ZH1A4NA,27,5200,20170712_140844_609K3ZH1A4NA_5200Pa_s_A_V.png,images/01_input/609K3ZH1A4NA/20170712_140844_609K3ZH1A4NA_5200Pa_s_A_V.png,2017-07-12 14:08:44,,F1707-0006,PERC,12,60,16400,243.36,320.0,40.9,10.05,33.6,9.53,9.918404,40.715617,9.345579,33.672075,314.685034,77.924368,19.188112,10363.16528,0.2528,26.162407,2017-07-12 14:08:00,0.9801082049183358,1.9891795081664163,sinton_results_exact_1to1,1
609K3ZH1A4NA,28,5400,20170712_141119_609K3ZH1A4NA_5400Pa_s_A_V.png,images/01_input/609K3ZH1A4NA/20170712_141119_609K3ZH1A4NA_5400Pa_s_A_V.png,2017-07-12 14:11:19,,F1707-0006,PERC,12,60,16400,243.36,320.0,40.9,10.05,33.6,9.53,9.913562,40.714384,9.332031,33.70966,314.579601,77.938668,19.181683,10632.33485,0.251933,26.705069,2017-07-12 14:11:00,0.9797798265806196,2.0220173419380427,sinton_results_nearest_time,2
H5NE30994,1,0,20170706_104000_H5NE30994_0Pa-01_s_A_V.png,images/01_input/H5NE30994/20170706_104000_H5NE30994_0Pa-01_s_A_V.png,2017-07-06 10:40:00,01,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.848474,69.852685,5.462339,58.398771,318.993876,78.083034,19.10715,8922.783094,0.744374,24.248444,2017-07-06 10:38:00,1.0,0.0,sinton_results_nearest_time,15
H5NE30994,2,200,20170706_110135_H5NE30994_200Pa_s_A_V.png,images/01_input/H5NE30994/20170706_110135_H5NE30994_200Pa_s_A_V.png,2017-07-06 11:01:35,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.841189,70.0759,5.452423,58.428565,318.577257,77.829611,19.082196,8953.172079,0.740271,26.274079,2017-07-06 11:00:00,0.9986939592533116,0.1306040746688275,sinton_results_nearest_time,2
H5NE30994,3,400,20170706_110359_H5NE30994_400Pa_s_A_V.png,images/01_input/H5NE30994/20170706_110359_H5NE30994_400Pa_s_A_V.png,2017-07-06 11:03:59,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.840123,69.857228,5.447722,58.459075,318.468808,78.060906,19.0757,9152.162107,0.738218,26.394075,2017-07-06 11:03:00,0.99835398720946,0.1646012790540107,sinton_results_nearest_time,2
H5NE30994,4,600,20170706_110623_H5NE30994_600Pa_s_A_V.png,images/01_input/H5NE30994/20170706_110623_H5NE30994_600Pa_s_A_V.png,2017-07-06 11:06:23,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.842878,70.021652,5.44761,58.469059,318.516611,77.85256,19.078563,9153.042023,0.764139,26.746277,2017-07-06 11:06:00,0.9985038427508872,0.1496157249112784,sinton_results_nearest_time,2
H5NE30994,5,800,20170706_111630_H5NE30994_800Pa_s_A_V.png,images/01_input/H5NE30994/20170706_111630_H5NE30994_800Pa_s_A_V.png,2017-07-06 11:16:30,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.841265,70.105358,5.444078,58.466959,318.298677,77.727859,19.065509,9125.169834,0.749775,26.817669,2017-07-06 11:09:00,0.9978206509519324,0.2179349048067602,sinton_results_nearest_time,2
H5NE30994,6,1000,20170706_111804_H5NE30994_1000Pa_s_A_V.png,images/01_input/H5NE30994/20170706_111804_H5NE30994_1000Pa_s_A_V.png,2017-07-06 11:18:04,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.840764,70.229563,5.452911,58.377658,318.328167,77.604242,19.067276,9474.054463,0.762269,27.527852,2017-07-06 11:17:00,0.9979130978677472,0.2086902132252821,sinton_results_nearest_time,2
H5NE30994,7,1200,20170706_111929_H5NE30994_1200Pa_s_A_V.png,images/01_input/H5NE30994/20170706_111929_H5NE30994_1200Pa_s_A_V.png,2017-07-06 11:19:29,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.8418,69.982959,5.452669,58.364887,318.244385,77.843389,19.062257,9146.229167,0.742749,27.512951,2017-07-06 11:19:00,0.9976504533271982,0.234954667280185,sinton_results_nearest_time,2
H5NE30994,8,1400,20170706_112051_H5NE30994_1400Pa_s_A_V.png,images/01_input/H5NE30994/20170706_112051_H5NE30994_1400Pa_s_A_V.png,2017-07-06 11:20:51,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.843273,70.0682,5.460141,58.333869,318.511175,77.794253,19.078238,9353.341431,0.748152,27.500642,2017-07-06 11:20:00,0.99848680167139,0.1513198328609966,sinton_results_exact_1to1,1
H5NE30994,9,1600,20170706_112217_H5NE30994_1600Pa_s_A_V.png,images/01_input/H5NE30994/20170706_112217_H5NE30994_1600Pa_s_A_V.png,2017-07-06 11:22:17,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.843173,69.768329,5.454278,58.311749,318.048508,78.016474,19.050525,9203.107803,0.747497,27.4271,2017-07-06 11:22:00,0.997036407056291,0.2963592943708959,sinton_results_exact_1to1,1
H5NE30994,10,1800,20170706_112342_H5NE30994_1800Pa_s_A_V.png,images/01_input/H5NE30994/20170706_112342_H5NE30994_1800Pa_s_A_V.png,2017-07-06 11:23:42,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.844458,70.047668,5.454163,58.292792,317.938409,77.661372,19.04393,9166.059759,0.767103,27.529313,2017-07-06 11:23:00,0.9966912624993464,0.3308737500653524,sinton_results_nearest_time,2
H5NE30994,11,2000,20170706_112511_H5NE30994_2000Pa_s_A_V.png,images/01_input/H5NE30994/20170706_112511_H5NE30994_2000Pa_s_A_V.png,2017-07-06 11:25:11,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.840296,69.896641,5.452391,58.329771,318.036735,77.90873,19.049819,9190.567578,0.757971,27.819328,2017-07-06 11:25:00,0.9969995003916629,0.3000499608337259,sinton_results_exact_1to1,1
H5NE30994,12,2200,20170706_112628_H5NE30994_2200Pa_s_A_V.png,images/01_input/H5NE30994/20170706_112628_H5NE30994_2200Pa_s_A_V.png,2017-07-06 11:26:28,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.838644,70.067956,5.448051,58.336179,317.818481,77.686886,19.036746,9389.527914,0.762765,27.791561,2017-07-06 11:26:00,0.9963153054386537,0.3684694561346346,sinton_results_exact_1to1,1
H5NE30994,13,2400,20170706_112747_H5NE30994_2400Pa_s_A_V.png,images/01_input/H5NE30994/20170706_112747_H5NE30994_2400Pa_s_A_V.png,2017-07-06 11:27:47,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.836769,70.058538,5.449078,58.338077,317.888732,77.739471,19.040954,9345.132383,0.755509,27.961287,2017-07-06 11:27:00,0.9965355322369888,0.3464467763011236,sinton_results_nearest_time,2
H5NE30994,14,2600,20170706_112908_H5NE30994_2600Pa_s_A_V.png,images/01_input/H5NE30994/20170706_112908_H5NE30994_2600Pa_s_A_V.png,2017-07-06 11:29:08,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.836593,69.76695,5.447354,58.314223,317.658209,78.010123,19.027146,9360.410599,0.750415,27.952491,2017-07-06 11:29:00,0.9958128757305672,0.4187124269432685,sinton_results_exact_1to1,1
H5NE30994,15,2800,20170706_113035_H5NE30994_2800Pa_s_A_V.png,images/01_input/H5NE30994/20170706_113035_H5NE30994_2800Pa_s_A_V.png,2017-07-06 11:30:35,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.839466,70.07625,5.446252,58.346758,317.771158,77.655189,19.033912,9370.118456,0.766642,28.251934,2017-07-06 11:30:00,0.9961669546283076,0.3833045371692267,sinton_results_exact_1to1,1
H5NE30994,16,3000,20170706_113204_H5NE30994_3000Pa_s_A_V.png,images/01_input/H5NE30994/20170706_113204_H5NE30994_3000Pa_s_A_V.png,2017-07-06 11:32:04,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.832936,69.834777,5.47016,57.991459,317.222569,77.87626,19.001052,9318.459203,0.769514,28.044722,2017-07-06 11:31:00,0.9944472068799216,0.5552793120078503,sinton_results_nearest_time,2
H5NE30994,17,3200,20170706_113326_H5NE30994_3200Pa_s_A_V.png,images/01_input/H5NE30994/20170706_113326_H5NE30994_3200Pa_s_A_V.png,2017-07-06 11:33:26,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.833612,69.848928,5.442237,58.372207,317.675375,77.962589,19.028175,9489.645048,0.752811,28.373628,2017-07-06 11:33:00,0.9958666886758666,0.4133311324133415,sinton_results_exact_1to1,1
H5NE30994,18,3400,20170706_113449_H5NE30994_3400Pa_s_A_V.png,images/01_input/H5NE30994/20170706_113449_H5NE30994_3400Pa_s_A_V.png,2017-07-06 11:34:49,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.831596,69.770997,5.438243,58.343648,317.286959,77.981188,19.004909,9319.741226,0.752803,28.270573,2017-07-06 11:34:00,0.9946490602847812,0.5350939715218828,sinton_results_exact_1to1,1
H5NE30994,19,3600,20170706_113618_H5NE30994_3600Pa_s_A_V.png,images/01_input/H5NE30994/20170706_113618_H5NE30994_3600Pa_s_A_V.png,2017-07-06 11:36:18,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.829293,69.938671,5.43997,58.345507,317.397825,77.852165,19.01155,9395.877847,0.767918,28.418194,2017-07-06 11:36:00,0.9949966092765994,0.5003390723400614,sinton_results_nearest_time,2
H5NE30994,20,3800,20170706_113733_H5NE30994_3800Pa_s_A_V.png,images/01_input/H5NE30994/20170706_113733_H5NE30994_3800Pa_s_A_V.png,2017-07-06 11:37:33,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.826854,70.076441,5.463732,58.020464,317.008262,77.63622,18.988216,9480.990822,0.773128,28.248022,2017-07-06 11:37:00,0.9937753852052006,0.622461479479941,sinton_results_exact_1to1,1
H5NE30994,21,4000,20170706_113859_H5NE30994_4000Pa_s_A_V.png,images/01_input/H5NE30994/20170706_113859_H5NE30994_4000Pa_s_A_V.png,2017-07-06 11:38:59,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.82786,69.785744,5.43583,58.300902,316.913808,77.922943,18.982558,9243.563606,0.760081,28.260519,2017-07-06 11:38:00,0.9934792854769412,0.652071452305869,sinton_results_exact_1to1,1
H5NE30994,22,4200,20170706_114033_H5NE30994_4200Pa_s_A_V.png,images/01_input/H5NE30994/20170706_114033_H5NE30994_4200Pa_s_A_V.png,2017-07-06 11:40:33,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.824431,69.915784,5.429059,58.349128,316.78086,77.791157,18.974595,9328.699499,0.772501,28.545856,2017-07-06 11:40:00,0.9930625125856648,0.6937487414335086,sinton_results_nearest_time,2
H5NE30994,23,4400,20170706_114208_H5NE30994_4400Pa_s_A_V.png,images/01_input/H5NE30994/20170706_114208_H5NE30994_4400Pa_s_A_V.png,2017-07-06 11:42:08,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.820403,69.852135,5.427464,58.290274,316.368382,77.814466,18.949888,9525.833507,0.769376,28.473167,2017-07-06 11:42:00,0.9917694532794102,0.823054672058976,sinton_results_exact_1to1,1
H5NE30994,24,4600,20170706_114331_H5NE30994_4600Pa_s_A_V.png,images/01_input/H5NE30994/20170706_114331_H5NE30994_4600Pa_s_A_V.png,2017-07-06 11:43:31,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.81834,69.904659,5.422547,58.313411,316.207193,77.743937,18.940233,9287.308364,0.779456,28.536186,2017-07-06 11:43:00,0.9912641489079872,0.8735851092012803,sinton_results_exact_1to1,1
H5NE30994,25,4800,20170706_114500_H5NE30994_4800Pa_s_A_V.png,images/01_input/H5NE30994/20170706_114500_H5NE30994_4800Pa_s_A_V.png,2017-07-06 11:45:00,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.8164,69.728722,5.421183,58.277578,315.933414,77.898585,18.923834,9556.945313,0.762592,28.369188,2017-07-06 11:44:00,0.9904058910522784,0.9594108947721502,sinton_results_nearest_time,2
H5NE30994,26,5000,20170706_114622_H5NE30994_5000Pa_s_A_V.png,images/01_input/H5NE30994/20170706_114622_H5NE30994_5000Pa_s_A_V.png,2017-07-06 11:46:22,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.814437,69.839081,5.415998,58.295695,315.729368,77.751509,18.911612,9450.234266,0.777711,28.520793,2017-07-06 11:46:00,0.9897662361392794,1.0233763860720613,sinton_results_exact_1to1,1
H5NE30994,27,5200,20170706_114801_H5NE30994_5200Pa_s_A_V.png,images/01_input/H5NE30994/20170706_114801_H5NE30994_5200Pa_s_A_V.png,2017-07-06 11:48:01,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.81504,69.904636,5.437528,58.071803,315.767066,77.679804,18.91387,9625.915853,0.785601,28.574344,2017-07-06 11:47:00,0.9898844139565864,1.011558604341356,sinton_results_exact_1to1,1
H5NE30994,28,5400,20170706_114928_H5NE30994_5400Pa_s_A_V.png,images/01_input/H5NE30994/20170706_114928_H5NE30994_5400Pa_s_A_V.png,2017-07-06 11:49:28,,F1707-0012,HIT,3,96,16695,156.25,325.0,69.6,6.03,57.6,5.65,5.813515,69.838425,5.415235,58.294512,315.678492,77.752034,18.908565,9427.28836,0.773563,28.782584,2017-07-06 11:49:00,0.9896067471840744,1.039325281592551,sinton_results_nearest_time,2
